"626","Unit idea child run","Southern","Voice political attack seem.","b'\x8c\xd4\xbfU*\x93Ta.\xe1\x9c\x9c\xc3\xc2:\xc0^\x0f\xc8\x88\xddZ\xa5U\x9a\x06\xc0\xa974\xb5\xa7N2\xfe\xda\xd1\xd5\x12\xe5^\xd0y\xef\xeag\xbf\x1b\x8e\xd2""\x1e5 \xed_\x06\x17v\x136\xb86\xc4'","488.17","4.33","true"
"627","As edge while claim","Factor yeah","Physical speech site above specific quickly.","b""\xfc`\x08\xf1h0x\rzc2\xac\xa8\x91\x8b\xe6\xed\x88\xbb\xb1\xdf$\xff\xb3\xf2\x17\xcd\xf5\x7f2y\x1f\xc26\xe2}\x84\xdb8\xb9d\x86Z<\xbc\xae\xe3\xd4'\x97\x98\xc5\t\xd9\x00O9\xfa/.\xfd\x7f\xd0\xc7""","103.54","3.78","true"
"628","Especially other address","Resource","Fight performance politics right argue seven.","b""(\xc8\xe6G-l\xe4\xed\x01#y\x04\xf2\x81\xc9\x05\xbe\t\xf8\x9d\xac\xd1\x94\xf5u\xc3'\x85\x10q\xee\x08tG~/\xadc\x04\xcdC\x99{\xa79\x85\x15g\x95\xd3p\xe6Z\x89\x8eP1Mi\t\x9c\xb2\x84X""","203.57","0.1","true"
"629","Benefit time","Book ten","Price night several necessary pull boy debate.","b""G\xf1\xd8\xda7\xea\x91Yv^d$W\x9a8c\xd8\xf1\x00f;\x8c?\xed\xb4\x1c\xd3\xb3\x94\xa8d\xb9\xe6\x8e\xcfP\xd09y#9\n\x1a\xba\xcdG\xa7+\x83\x91+\xc7\xe9\xc1\x13\x19R'\xf8\xe5\x8d8e\xb4""","160.77","0.31","false"
"630","Adult radio audience","Put","Positive effort bank goal.","b'\xe8}CY\x94\x0e\xad\xa9\\\\d\xa7A\xea.\x83\xae\xd6\x03\x17\x81\xe0\xf1\x8f\xdd\x05\xd2sE\xf3\xda\xfd@\x95\xb7b@\xe5\x86\xe1\x84\xb8\xb62sM\xfe\xe1\xd1r\x1c\x1b\xe6W\x97\xd7\x99\xb5\x1a\x1f\x03\x16\xc4x'","75.52","1.57","false"
"631","Collection economic meet born","Day audience","Foot important result try opportunity level energy.","b'\xbb\x1f\xcc\x95\x0e\x920\x03:Z\x86m\xae\xaa&\x9a\x8b!\x80\x0cR\xcf,""\x96\xcfR\xf8\xc9\xe8g\xda\x85\x18(;3\xba\xac\xd9\xc9\xee\xd0\x91\xc3\x13=\x8a\xee\x1b\x90\x8d{P\x0b\xe6\r\x87\xefY\x0f4\xdb\xd7'","441.77","4.46","false"
"632","Answer couple foot piece","Find standard","Save very would certain.","b'F\xf7z\xa2\x90\x06\xab\x9d#$ww\x18H\x8d\x82\x87:\x10f\xd8bOW\xef\xfdgw\x12\xce\xfa\xb3\xd7w\x18\x95\xbeW\x958\xf6<\xe9\xb6\x9b\x9b\xfa\xbam\x1b\xa0\xf3\xb9\x1e\x9a\xc4\x05b}\xa8\xaa\xd4\xab;'","235.39","0.09","true"
"633","It partner","Politics activity","Young power admit charge economy.","b'd\x12\xec@yx.\x99\xfe\xba\x1bi\x89\xd0\x9e&h\xb7T1*\xe0O^\xbf7Oq\x98n\x19\xc78\xbf\xc2K1\xaf\xf31\xbbdcVc\x1cw\xae\x9fw\xfc$\x9b\x90\xbe\xc5\x0ei\x82\x17\x1f\x1b\x93c'","187.60","0.86","false"
"634","Product firm there understand","Position religious","Pass purpose fill rise.","b'\xf2\xaa\xf7@P\xb8A\x060\n\x881\x16\xd4\xe0\x90K3\xc6=\xa0\x98\x0e/\xed\x03\xe5H01\x05^\x7fbh\x8e\xd4\xde\xa6\xe6\xe8\xa4\xec\xf0\xdf\t>cR\x01\x9d>&EQX\xadP\xda\xc5J\x17\xdc2'","100.18","1.99","true"
"635","Major draw outside","Rest","News size training attorney.","b'A\xa8\xaa\x16~\x94g\x11\x83\xd3\xde\xac\x90\x80\xe3V\xc8\xb5\x7f\xed\x0fD :l\xff\x179\xf8\xd8\x8dF\x86\x9a\xa7\xa9j)\xb6\xa1\x1b\x19\xa6\xf0\xc4\x85\x0e\xe0V\xec\x8a4b-\xa8\xa9\x1c\xe4\x01$\x1esb\xb9'","0.05","1.73","true"
"636","Will day person suggest","Avoid","Community actually population dog score.","b'\x9c0\x91>\x9a9\xe5\xb4(M\x9d:\xde\xeb\xa6\xfe\xe5w\xe7\xd8o\xe0z>\xe6*\xbb7\x88\x82\xc6\xc2+\xf6~\xab\x00\xb6\xd0c\xd2\x93n\xc3\xf1\x83\x0c\x8cE>K$\xb2\x95\xf7\x1e\xd7\x1co\xb0\xa7\xa0\xaa\xe0'","66.38","3.33","false"
"637","Reduce Mr continue red pattern","Hospital","Including research if show item minute traditional.","b' S\xf3\xc4\xb2w{];z\x9d""t\xd0\xcd\xe6XKU\xc6\x02w\xb2\xf7\xdb\x98\xcf\xc1d\xa4 \xf7O\x8d\xca\xba\xf1\xad>\xd8\x12H\xbe\x9fM\xdc\xdd\xd5\xef\xc9\xa3\xf8O,=\\\xed\x10K\x9b\x15\x18/\xd6'","383.81","1.05","true"
"638","Source low poor individual","Book","Black base TV whole protect tree idea.","b'\xd9\x18d\xf9\x1c\xa2{\xa6s:\x97\xfa\xe7|QvN\xa5\x85A03v\x83\x04}m\x94\x05\x19\xc3|\xe6\x05\xc8{Se\xd8\xb0Ep\xea?h\xfb\xc3~\x12\x0c7\x1e\xaf\x97\xa9\xe56\x80\xea\xab\xfc\xb3\xea\x8c'","492.33","1.71","false"
"639","Stay grow choice","Want","Sell professional network attack visit too ok this.","b'\xcc\x04gx\x0b\rnf\xca2\xf5\xdfP\xf0\xb9\x13\xb773\xef\x89\xf8B8tz\xa0\x9a\xb7\x17\xdbo\x14\xc0\x96#\xf2\xb1\\48|\x01\xe9_[\xe4[\xfb\xf8\xab*\xc2O\xa4\xe3\x8b\x82I\x1e\x19\x02\xa2\x03'","68.21","2.31","false"
"640","Play against","Bill kid","May watch just wide culture service ok.","b'\x04#^\xcb\xfasX\xfea\xde+\x98\t\xc6t\x1c\x0e\x00c\xd9y\xd7(\x85\xe7\xe1\x8dh\xb7\xa0\xe55\xe9\x08\xab\x05\x86\xa6\xd0\xd6\xf6]>\x04d\xbc\xcb\xff\xe4\x08\xfd\xdbJ\x95mMS\xa6\xa5\xb7\x95Mb\xe5'","24.11","3.7","false"
"641","Popular under","Fine","Should increase throw seven.","b""\xd7\xf93Z\xcf\xdb\xac\xe8w\xf00~\xd8\xb2;\x9c)v\xedk\x02\xaa,\xe5\xd6\x8e8\xcc\xfb\xb7Y\xb1'\xe2\xa5\xe5[\x00\x86\xcc\xdb\xfdl]W\xd8\xf3\xe4\xdc\xd5T\xb8HLf\xe4+\x03z\xd1\x14\xe9\x9a\xbc""","193.68","0.82","true"
"642","Action player","Today although","Become sit serve each.","b'\xe1\x1e\xb3mA\x1d>\xdc\xee>\xb1\xd2Q\t\x9d@\tY\x85\x1f\xc3E1\xb3D\xb7\xc2mIF\x0e\x88\x8a\x17!\xca\x18Qc\x1cw\x10\x0f\xa5{5W\xdau\x96\xafJ\xd8\xaae\x9b\x8b\x8c\x9c\x9cv\xbd\xc7\x16'","239.73","2.36","true"
"643","Leader husband big","New","Effort her poor.","b'\xcb\xd45v\xcb\xb6\x93/\x06f\xbe\x00p(\xee\xba\xa4\xb3\xfc\xe0\xa4\xb4\xd0\xb6\xca\xa77\xed7\x9e\xc9\xbcPi\xc8\x17\xbd\xb8\xa4\xc9\xf34,\x81\xc9\x81\xd4j\xa2$@w\x9a\xab\x1aj\x95\xa2\xcdb\x19\xa5E\xfd'","458.91","1.22","false"
"644","Risk thing seven","Sometimes attention","Score bar item fear.","b'\xceK I\r\xd1\xa1\xb3<\xde\r\xda\xa2\x1f\x9d\x98\xa3\xcc\x05;V\xf65\x8b\xf4\x96)/\xf6\x9d\xfch_\xd3/\x15v!\xdep\xeb\xd6\xe7<\x9c\xbf\xa3\x98\x13\xd6\xf0>\x84\xddg\xce2\xc5\x17\xdc\x9a\xed`('","303.72","3.05","true"
"645","Career else reach","Room development","Win research church seem eye yes common.","b'\xa6\xaef0,l4\xce[\\F\xd8\xeb\xaa\xfda~\xd9\xa0C\xfd\xa1\xf3=\xee\x0ff\x86bm2\x10\xed\xfd\xcc\xb0\xd8;\\[\x83\x04\x15\x90\x00\xd5\xa8,!S\xb1\xfb\x8f\x99\xa8\x1el\xe0\xd9vx\xef\xf6\xd2'","423.91","0.74","true"
"646","Want sit","Always","Meet anyone concern Mr attention again.","b'>d\xe2\x9b\xdf\xb1^0\xa2*\x01n\\\xe2\x05\xa3\xcbP\xdb\xe8,`\x9fzQ\xcd\xf6\xd0\xd1\xf0S/\xf7_8s\xdb\x88D\x89\xc7\xa3\x87\xab\x0eR\xbc""\xa5\x13N5\xb1VM\x11\x807\xdc\x08\xb9\xf4\xda\xb6'","153.39","4.51","true"
"647","Reason keep off","Road step","Remember air beautiful although decision herself note father.","b'/Q\xfa-\xdb/\x0e\xf9\x90\xab\xfa\xed\xa4\x15*\xb5\xce\x0f\x05\xf3\x1a\xaa:\xe7\xec\xe1,\x85\xb6\x9a0\x8aY~\xd3]T\xfc/\xad\x0f\x0f\x9aw;a\x8f{(\x17\xcc\xbd\x03\xc4\x96D\xb8\xf9\x8aHC\x1e\x1f:'","293.47","2.06","false"
"648","Past every method","Red natural","Design method buy own seek.","b'\xc4L\xf4\xb1\x9d\xd5V\xb2I\x99\x00\x9d\x98\x046\xd2\x00\xae\xf9\\\xffZ\xbfWqU\xf0\x93\x9d\xb0\xaf9BE\xf8\x80q?<2V\x95\x007\x96W.=\x18\xc8\x0b\xeb\x93L\xb6\x1c\x80\x84zZ=\x08\x12\xad'","235.15","2.75","false"
"649","Fall big news anything","Though","Else agreement per Republican.","b""L\xc2\x0f\x19\xech\xbe\x17\x86^ \xd2\xf8I\x17X\xd9kW\x1c}\xc4\x82;\x8e\xd0+9+\x9a\x9b\x1f\x98tw\xda/\xb2\x07\x03\x11\xa7&'d\xf0+\xbb\x0e8\xcc\xe4\xbbsJ\xd967\xd0\t\t\x93Y\xe3""","204.88","1.02","true"
"650","Here plan score bag","Important","Thousand work rich officer.","b'<N|\xd2o%<\xcd\x89E\xaf\x07$_\x0c\xb8\x91\x1f\x06\xcd\x83\x1c\xee\xden\xf1\xa3\x08&S\xb3E\xaaaL\x1aD\x1fB(\xbc\n\xef\xe6\xb8|\xc1\xb9,ce\xa8\xde\xe5\xdcl\x1eDc\xaa\xcb\x1d\x91\x7f'","149.19","1.16","true"
"651","Until data couple sea","Know","Rather single ability hundred late.","b""\xc8\xdf\xd5P\x00\xddS\x1f\xd82\x93m\xbd\x8co\xeb\xc2\xb3\x89$\x1e\xb5\xc8\r\xab\x17Q\x14\xa1\xefZ\xef\x1e%\x8f\x0eQ\xe2\xc7\xc8\x05\xdd\x1e\xe2h\xaa!\x1a\x94\x08\x1e\xce'\xfe\xa2\x0e\xdcvY4\xf1[p/""","201.26","2.18","true"
"652","Officer save put","Step local","Value everything when general prevent play.","b'L\xb2\xc6\xa6\xce\x94\xac\xeft\x12\xdb1\xb6\x14\xf0S\xafRg\xb0\xfa.\xff\x90\xa9\xb70\xce\xe1\x08z\x98\x9bk\x8b8\xba\xa7\x1a\xe5l\x05\xb9\xfa\x8f\xf8\xec\xa5e\x15\xc6\xb5\x954\xad\xfa\xc9\x02MV\xd7\xd1\xf2\x15'","473.74","4.37","false"
"653","Order cell medical cause issue","Specific","Data sign agree head PM power.","b'<\xfe0\xac\xf8D\xc5(y\x04""\x992\xe4\xe0\xb8\\\x08F<\xe5\xfc\xc1""v\x84\xf0\xdel\xd5\xaa^z\xe7\xef\x07\x9b|\xc5\xf9\xdc\x83\x82\xb3\xd0j\x80\xc24\xd9\x98\x85\xc8\xbf\xe9\xf5\x87\x9b\x18t\xc0l\x07\xdb'","52.50","3.47","false"
"654","Amount become factor","Ago company","Former reduce final whose population federal modern because.","b""\x18\x13b\x00] i\xf9\xac\xc6\xb7.\xf1\x86\xa50\x84s\xd3g\xaa\x08-\xf9\xd4\x98\x17G\x96\xc4\x17\x8b\xb9'\x17\x86\xc2\xe8\xceZ7\xe6\xeb\xa0\xbb\xa2\x0bdn\x1af\xe6\x89\xf6\x19T>\x9c\xe3\x84\x9cq0\xcd""","328.85","4.51","false"
"655","Suddenly how cost","Air back","Over ability blood she.","b'7\x1b\xd93\xda\xaaS\xcca\xc5c\xed7\xe3\x97j\xae\xfa&\xc0\x0c\xb8\xf3\xa7""7\xbf\xf8D\xcf\xbc\xdc\x95\xfe\x80\x06\x01[hC\n\xee\xb0*\xfdb\xdd\x08nB?\x8d\xb3\x0e\xf1\xa2\xb7f*\xde\xe8eG\xd1'","100.29","3.08","true"
"656","Lawyer gas room","House gun","Who doctor part traditional deep.","b'\x87Zj\xc8\xadI1\x88}\x870\xc2b%\xa7""\xdfA\xf3\x8d\x89\x9d\xb1\xe5~\x00K\xa2\x9d\xf6\x80\xa4\x98\x1b1\x9b&\xeb|o\xb0\xb9\x8f\xe7\xb12\xf8\x8d\xfd\xa0\x95\x8d\x07.O\xcfD\xa7kB\x84\x87\x94j'","266.91","1.97","true"
"657","Factor happen sure","Fish pull","Foot either pull others put bit accept attack.","b'\x86&U\xb5\xc2\xef\x12\xf5t\x9cZ\x8bw?\xc2\xb2\x01,[re)\xef\xbe$\xe7\xa6\x95\xcc\x1f<\x08\xa7<\x83:n\xd7\x03l\x87\xeaGJ\x1f\x19\xed\xbf\xda\xa0\x87\x9c3!+\x91\xaa4\x03\x9dUV\x18\x8f'","83.96","3.74","true"
"658","All me television","Part","Cut safe from ground along yourself study.","b';\x16/N\xc7,\x1a8;\x84hu\xba\xeatp\xf1\x08\x12\xb4w\xa4\xf2\x057\xf5\x19De\xd3\x13\xea\xc6\x94hJx\xd5\x0c\xcf\xbc\xe5O}\xe2b\x9f\xbb\xe3\xc0 \xcf\xc9[\xfc\xe0\x05hEm\x83\xef\xd9\xbb'","341.79","4.45","false"
"659","Major pull perhaps","Store federal","One billion analysis Mrs today.","b'A\xfb\x9c;`\x9e\xfc>\x9dyd\xdf \x86y\x85\xbe\xc8**|\xb4]\x08m[\x97\x95\xc9\x80\xa9\xf8l\x86\xdc\x87\xf9\xea\xa5\x7f\x04\x1bs\x0b\x7f*\xd1\xc6\x1f\xf1\xce\xce\xcd$\x0b\x89?r@\\cH\xf3\xa6'","485.49","4.55","false"
"660","Kind various knowledge sometimes","Let","Project bring next shoulder.","b'\xc9\x06\xb3c\x1b\xb6M&\xf3h\x7f\x9d\x17\xd0\xe4;o\xa7\xf43\xd4\xc3\xc8N\xa4}\xe42@\xd3i\x1eS\xbc\x88 2\xb9\xac\xfa\x1evA[\xe7]\x9d\x17\xe2\x00K}\xf8\x16\xf8LU$\x12\xda\x9c\xd5\xf2\x12'","135.44","4.81","true"
"661","Exactly school off seat stage","Deal personal","Alone Mrs sort kind serious style investment.","b'\xc0\x81\x1f\xd0l\xc1\x02q7n\tZ\x99|c\xda\xbf7\xf9\x1b\x97~\x9d\x91^\xdf\x97sH\xf17%\tQ~z\xa7\xf38\x17\\U\x92<r\xd2\x84&{`\x9b_W|\x93%\xdb\x025o8\xf1\x87P'","223.30","4.56","true"
"662","Final table","Leave","Long entire decision start attorney democratic.","b'\xc7i\x13\xbeY<\xef\xe8\x8bZa\x10\x99?^\xea\xad\xc6\xbef\xdd\x8cz\xff\x81\xb09\x87:?[O\x82\x12\xef\xe3\rd\x05\xda\x9c\xc6\xc7\x1a\xc6@\xb7s\xbe\x9d\x99y\xb0\x92\x1d}\xb7\x8e\xd7\xaf\xfft@""'","322.25","2.19","true"
"663","Recently everybody community","This maintain","Sign argue sport concern challenge far bar.","b'\xda`\xbeb\xcbI.{c\xd6\xe1-4\xb6\x96\xb2\xbe\xe0\xf4\xa0\x8a\x83\xa3\xf8\xf8\xf8\xb9\x8f\x807\x8a\x8d.\x8c-\xdd\x0f\xc3\xf3\xe8\xefuG\x14c\xfe\x05\xf3h\xa9K\xd0\x1a\xe0/1\xf1\x06\x016""\x9d\x8c\xe5'","192.31","3.84","false"
"664","According institution wide national business","Strong teacher","See establish which ask sometimes there woman.","b""\xe3B\xc2=\x89\x87\xf2\x89y\xfdkH+f\xce\x01\xb0\x86MN,\xa8\xca\xd3\xaf3\xc2\x1f=\xe5\xf7\x1c]'}SY\xdf\xea\xc4-\xad\xbc~\x06\xc8\xe6\x17~\x8a\xc5\xaf\xed\xd2|\x99\x1a\x91r\xd7K]\xfeK""","434.53","2.78","false"
"665","Nice item machine long","Than","West soon next not interview policy science.","b""LE\x95\xbfJ\xdf\xdbN\xe4\xda`\xe1N\xb7M\xb7'}\xbc\xb4\xfc]\x81\xea\xea\xac\xdcY%9\xb2K\xea\x8a\xbb\xdal\xfb\xe8\x03R\xb2|\xf7\x9b;\x0b\x0c\x88\xd3R9\x9b\x12\x1f\x0e\xe3\xba\x99\x81\xa2\x96\x9f&""","283.45","1.96","true"
"666","Size level political capital main","Doctor government","Day easy movie big coach home.","b'\xdd\x8f\xff\x9eO\xebM\xc7C\xbc\xde6~\xab\xe1\xd5]igI\xa1\x1d_\xdd\x97\xfe\xb0\xeb\xaf\xf7C\x0bqr&tsuCt\x1a\x8b3\x93\xec\x96j\x04\x1bA\x15;\xd1S|Xu\xfa\xe4%7M\xadx'","177.90","3.95","false"
"667","Adult yard authority represent these","Both","Show college respond traditional new.","b')\x83\x7f\x1b\x16tMp\xd6\x05{i^>z\x90C>V\x93\xcaw\xc8\xeaL\x1f3X\x83\xb4\xde\xd4\n""\xaf7e~y-\x1bt\xed\xcc\x92\xdf\xe0\x7fR\xf6\x9d\xce\xce\x92t\xa8S\xae+\xd9\xb1W\xfb\x0b'","21.91","0.92","true"
"668","All as still treat capital","Beyond","Series treatment brother.","b'l\xae<\xa2\x1a\x16\x0fB\xa7\x14!w=\xee\x06=\x9f\xb1\xb4\xc1\x1b.\x1dr\xc3y\x91+\x10\x16)+!\x1d\xc4\xafC;\x81\x8a^\xf9\xd2\xa4\x93\xa1\xe0c\xe0r)\xfe\xc2l\xd1\te\xf9\xc4\xe6Y#?\x19'","297.07","1.54","false"
"669","Reason up until real leg","Bring","Unit popular set meet.","b'IwkY\xf9\x96\x95\x05\x95\xaf\xf1\xd0@xW/\xbb\xba\x96\x83\xdd\n\x95\xf9\x9a\x16\x8e\xc7\xb9\xff\xb2\x9f\x1d\x13-\t\xe6\x82\xa28\x94/Go_\xf1=\xf3(\xdb\xad\xb3_\x96\xa6\xad\xd3\xb4\xe1\x08S\xae\xe4\xd0'","470.86","1.25","true"
"670","Find art look collection claim","Huge speech","Me between check nearly election difficult plant.","b'\xf3\xbf\n\x83\x1b\x86\xd9\x8d\xeaf\xd1\xe7\xc2\x94\xa3\xf5\x87A\xb1\xb4\xbf\x8c\xc9b\xce\xdd\xa2\xd9\x1a\xd1)\x19+RN\xbc\xc2\x07\x1b_*(\xcfx\x81\xad\xb4\xba\x04\x8ej\xd3J\x05>x\xb7\x8a\xc2d\xdb\x90\x84\xc0'","96.57","3.44","true"
"671","Cost full much water","Compare card","Clearly pressure responsibility tax.","b'\xfb\xa6\xf78I-\x1e\x0e\xd3\'\x81\xdf\r\xe8\x92I\x19\xd2\xdc\x042=\xaaE\xd5\x0c5\xd7\xf6f\x1e\x8ey\xc5\xbcK\xeeH\xd2\xec\xcc\xe36\xd8bh\xf3""\xdf\xca\x0e\x037\x03\xac\xea\xc5\x12\xfe\x824\xca|\xd9'","484.12","2.16","true"
"672","Reality major rock","Open","Decide total one site generation arrive actually.","b""\xe7\xe2G,h\xc2\x8bNo\x8ac\x9d\xd6%Q?J\xe7-w\xf0R\xc5\x8e$y\x99(;`\x19)e\xe9\xe9\xe0\xa5\x00\xda'\x0b\x97\xfb\xf9\x9d\xe1\x91T\x00v\x9c~d\x07\xd3\xf1\xb6\x90\xc8\x1b\xad\xfe\xc2P""","29.25","2.73","true"
"673","Accept produce feeling eye","Accept agent","Through future challenge wife study believe might.","b'@\x17\xc2%Yc\xa3 F\x1f\xc5u\x88)B\xf4O3\x82\x9f\xd4\x9c\xf0\x07\xc4\x00\x8e\xb7\x97Z\x89\xd05A\xba\x92b@#\r\xd4\xb4\x80\x8f@\x82B\x08i\xa4\x7f\xed&\xa4#\x9c\xcf\x80\x1a\xe4m?\xabs'","41.26","2.18","false"
"674","Television full","How","Focus nation become room seven sell.","b'\x97sy7\xbd\xbcu\xe3\xc6\xa5}\xe8\xa41#\x9e:\xcc\xf9(\x8b\xa0.\xea\xca\xa7\x0fZ\xae\x19\xf4C\x8f\x92GG\xe0\xfe\xdfG\x03\xc0^\x8f\x9c#Dz\x8b\x1c\xe7\xf1\xb4\xe6@tG\xb9\x8e1Wy\xc08'","199.10","2.15","true"
"675","Participant west pay","Certain","Skill explain wear likely cup.","b'\xcb\x0c\xa6\xb0\x1d\x8aO\x08\x1b\xd5\xfa\xc3\x94\xac\xf5\x8fj)\x81x\x0e \xfc\xc9IRt\x85\x1b\xfeV4rp\x1c\x86\x14\x90\xf03\xd5\x9a\x7f\x81\x0c\xeev\xb4\x12\x7f\x98X\xce\xd7\xb2\xbf\xbb;\t+\xcbw\xc98'","168.58","3.05","false"
"676","Development poor agency","Plant","Democratic second kitchen let box white.","b'D\x80g\x8al\xd2-e\xb2\x84\xbaRt\xb1\x96+^0n\x15u\xee%\xf5\xe4\x14\xc3\xcbG\x86B.I\td\xddza\xaf\xf7\xe0@\xa9|\x038\xb6\xf9\xf4\xa0D\x02]\xbf\x10\xf1\x8cdI\xa9\xad\x06\n\xdd'","351.57","2.81","false"
"677","Tree write four campaign sometimes","Beyond standard","Lead science type hospital source fall remain.","b'V""\x11\xf2g\xeb""c\xde\xed\t\xb0\x87\x9a\xbe$,\xf0Q\xe4T\x87\x00\xe0\xc2a\xc5oZ\xec\x18#\xe0\x81\x0e7\xb7Fy\x18h\xa3\x06l5\x17\xaa\x96\xf5\xcb\xb0\x00\x9b\x03?\xc5`\x1a\xfe\r\xe9\xe5\xc5\x8f'","320.15","2.2","true"
"678","Nor then about","Every listen","Entire now test decade soon than.","b'\xeb\x15\x81z<H6\xb2\n\x06\xe6gi\x1aF\xb2\xe6\xdf""z\x13\xe7W\xba\x9f\x8f\xe3}\x19\x94\x9f\nJ~\xb7W\xc8\xaa\xfc\xb3\xd0\xfd\xb7\xfadl\xbc\'!\xd4ZGk\xab\\=\x88\xdf\x80\xe5\xd2\x18H\x92'","76.05","2.4","true"
"679","Fly design near in","Turn child","Trade chair man I eat century.","b'BY\x1d]\x16_2\x0f>\xba\x94\xbba\xf2\xbf\x88\x10\xdeMr\xc8N\xe6\x82tTV\xc8\xd1\xe2\xca\x88\xa1\xffV\xd7\x01l\xd7\xde\xa8\x0b)\xd4{\xd4u\x99""c\xab\xbe\x0f""\x11\x80_\x00\xf5\x99\xf8\xb7\xb4\xa8'","497.66","3.2","false"
"680","Require discussion give","Window sing","Box move film chance.","b""\xaf?M\xe2w\x97\xaf\xbb\xe7{\xf8}J\x97\xbd\xec\xa4\x8b\xfa(\xf3\x8a\x1fd\xf3^)\x90\xc8\x8e\xe5\xf6\x97\xd5\xc0\xa1\xd2y\x03\xcc\xf5NY\x82\xf0\xber\xe43\xa7'Qs\xa3w\xcb_\xb5d\x7f\xb7\\Q\xa0""","47.37","4.73","true"
"681","Capital local top","Candidate have","Technology development ahead blood fire officer nor.","b'\xaf\xd7\xe0\xc5\tz]\xb6Y\x7f6\xd7\xf3\xd5\\\x8f\xaf}!\xb0U_\x86@m\xb4R\xba\xf7*\xaa\xd9\x1b\nP\xde\x07\x99\xd1\xdc\x16\xf3\xa7\x07\x8c\xfc%B\x02p}\x89-i}\xd6t\x0et\xe1\x82\xbeN\x12'","321.64","4.71","true"
"682","Movement material above","Manager forward","Concern follow smile music somebody.","b'S\xbe{\xf8z\x15\xec2{p\xb2\xbfE\xab\x87\xcb\xd5\x9e\xad6B\xc8\x97\xf5\xa9\x8e\xdd\xce\xf7\xe0\x8a\xecR\xf9\xa3\x80\x85BquN.\xbd\xb5\xb8\xbb\x1f\x90>\x7f6\xa7f\xb7\x8f+\x17;\xdb\xc6\x1a\x8e\xcd\xb4'","346.99","0.65","true"
"683","His prepare task","Order","Various bring quite.","b'\xdbQ\x11\x82E\x0b\xda0\xaeG\x85\xf6\xb7/U\x0e\xa2\xfc\xa2d\xbeN\xd02Es\x02L\xb2J\xb3\xd3\x019\x0f\xc6\xeb\xae\xdde\xf2x\xeb\x1f$y\r\xf6\x88\x8bX\x10\x11\x03\xab$\xd5\xba\xc6\xfb\xba\x86\x97\x14'","453.40","3.19","false"
"684","Choice thousand certain","General value","Two time southern discussion window listen question.","b'\x05\x03\xef\x9e\x01\x826o=y\xcc\xd6\x83\xc0\x8a\xc9\x0f\x92\xb3\x85\xd8\xd1o\xdc\xee@Mm\x03\xa3\x98F\xbc\x12\xf1]\r\x19\xe1\x938\x9c\x80qo8\x13I\xdf#\x8eB\xb4\xcc|/O\x90sD\x1e\xa8\x00\xc8'","20.74","1.83","true"
"685","Detail beyond","Skin","Home season away reality wish very.","b'@\xf0\xca\x88\xa68]\x80\xa0\x0f\xc49\x91\x93\xd6\xe3\rPN\xef\x97\xaf\xfe,\xbd[C\x82y\x99,\x1cE\x8e\x13\x9f\\\x81\xb9.\x01=\xf7\xbf\xdb\x86\xd2W\t\x82\xcd\x12\x80\xb7jITT\xe4\x98\x91\x9c;-'","409.78","2.88","false"
"686","Great local over friend","By","Statement anyone most admit kitchen network impact.","b'\x19\xe3\x84:\xe8\x06/\xfe\x16\xda\x8a\x0f\xae\xb3\xba\x89\x84\xc9d\xde\xc9\xc5<EB\xb0\x15\nM\x0cR\xcd}\xa8l\x18/\x88E\xc6\xe3h\xc3P\n\xa6\xcc\xa2\xd1\xba.\xe9\xcc\xfa\x19!\xe9;\x93V\xcf\xe8\xec\xa4'","18.04","1.63","false"
"687","Hear activity language dinner","President","Among beautiful budget visit sort both.","b'\xdc\xd1\x16\xc5j\xee (V\xad\x80\x87\x97\xc2\x15:\xean\xc1\xf2\x91\xb4\xb2>v.\\\xde\xa3\x00[}6\xec\xe5\xd9\x00\x11\xa4\x92\xef\xb3\xb1;uvck}J\xdb\xc7\x87\xa5N<\xaa(\xb2\xad\x00\xc0\x15Y'","417.89","4.45","false"
"688","Decade want officer seem consider","Throughout suddenly","Accept they later suddenly.","b'\xa0\xca2K\x16\xd9U\x8er\x0c\x98\x994\'4\xb7\r\xa6\xe7O\xae\xbd\x97\x9f\xc6u(\xd6\x93\x96\xa8#E\xf7\x1e\xb08\xb2\xe7d#\xc5\x18\xc0\x93E\xdd[\xb2\xc0\xd2\xb9\xce*\xb5@\xa7""\x82\xabVS-\xf3'","114.81","0.9","true"
"689","Doctor hundred issue on","Perform throw","Eat section line business practice store call.","b'x\xae\xfa\xa3\xa0\x86\\\xbe8\xeeB\x8aq\x87\x96,\xd5\x05v\xb1\n\xa2\n\x84\xcaq\x9f\n(\xb2\xb8)\xb1\x06\x89\x03X~#\xba\xb0\x9c\x17\x84\x97\xe6$\xa6h\xdev\x1d`E\x1b\xd4\xcf\x03Dd\x1f\xc3B1'","432.78","1.35","true"
"690","Region another school around","Plant far","Almost determine put base.","b'\xc87\xcf\xbbk\xe2\xe3\x03)\xd3^>^H\x18\xaa\xdd\xafr\xf4\xfa\xcbV\xc9k\xa6\xfbc\xcc\x15\xc68;\xed#c\x02\xd0\xde\x9bQ\xdb\xb3\x8a\xaf`\x17bz\x8d\xaa\xda\xda\x19\xd7\xba\x8aiD\xf9\x7f\xa5\xdbI'","311.59","4.08","true"
